global_step,episode_idx,agent,action,reward,pos_F,pos_M,carry_F,carry_M,terminal
1370,2,F,LEFT,-0.18000000000000002,"(5, 2)","(5, 6)",1,1,0
1371,2,M,LEFT,-0.21,"(5, 2)","(5, 5)",1,1,0
1372,2,F,RIGHT,0.21000000000000005,"(5, 3)","(5, 5)",1,1,0
1373,2,M,RIGHT,0.18000000000000002,"(5, 3)","(5, 6)",1,1,0
1374,2,F,LEFT,-0.18000000000000002,"(5, 2)","(5, 6)",1,1,0
1375,2,M,WAIT,-0.039999999999999994,"(5, 2)","(5, 6)",1,1,0
1376,2,F,RIGHT,0.21000000000000005,"(5, 3)","(5, 6)",1,1,0
1377,2,M,LEFT,-0.21,"(5, 3)","(5, 5)",1,1,0
1378,2,F,LEFT,-0.18000000000000002,"(5, 2)","(5, 5)",1,1,0
1379,2,M,UP,-0.19999999999999993,"(5, 2)","(4, 5)",1,1,0
1380,2,F,UP,-0.16999999999999987,"(4, 2)","(4, 5)",1,1,0
1381,2,M,WAIT,-0.01999999999999993,"(4, 2)","(4, 5)",1,1,0
1382,2,F,RIGHT,0.22,"(4, 3)","(4, 5)",1,1,0
1383,2,M,DOWN,0.19000000000000003,"(4, 3)","(5, 5)",1,1,0
1384,2,F,DOWN,0.21000000000000005,"(5, 3)","(5, 5)",1,1,0
1385,2,M,RIGHT,0.18000000000000002,"(5, 3)","(5, 6)",1,1,0
1386,2,F,UP,-0.18000000000000002,"(4, 3)","(5, 6)",1,1,0
1387,2,M,LEFT,-0.21,"(4, 3)","(5, 5)",1,1,0
1388,2,F,DOWN,0.21000000000000005,"(5, 3)","(5, 5)",1,1,0
1389,2,M,RIGHT,0.18000000000000002,"(5, 3)","(5, 6)",1,1,0
1390,2,F,WAIT,-0.009999999999999967,"(5, 3)","(5, 6)",1,1,0
1391,2,M,WAIT,-0.039999999999999994,"(5, 3)","(5, 6)",1,1,0
1392,2,F,RIGHT,0.2000000000000001,"(5, 4)","(5, 6)",1,1,0
1393,2,M,RIGHT,0.17,"(5, 4)","(5, 7)",1,1,0
1394,2,F,UP,-0.18999999999999997,"(4, 4)","(5, 7)",1,1,0
1395,2,M,DROPOFF,7.97,"(4, 4)","(5, 7)",1,0,0
1396,2,F,LEFT,-0.18000000000000002,"(4, 3)","(5, 7)",1,0,0
1397,2,M,UP,-0.03,"(4, 3)","(4, 7)",1,0,0
1398,2,F,LEFT,-0.16999999999999987,"(4, 2)","(4, 7)",1,0,0
1399,2,M,UP,-0.03,"(4, 2)","(3, 7)",1,0,0
1400,2,F,RIGHT,0.22,"(4, 3)","(3, 7)",1,0,0
1401,2,M,LEFT,-0.03,"(4, 3)","(3, 6)",1,0,0
1402,2,F,WAIT,0.0,"(4, 3)","(3, 6)",1,0,0
1403,2,M,WAIT,-0.05,"(4, 3)","(3, 6)",1,0,0
1404,2,F,DOWN,0.21000000000000005,"(5, 3)","(3, 6)",1,0,0
1405,2,M,UP,-0.03,"(5, 3)","(2, 6)",1,0,0
1406,2,F,UP,-0.18000000000000002,"(4, 3)","(2, 6)",1,0,0
1407,2,M,RIGHT,-0.03,"(4, 3)","(2, 7)",1,0,0
1408,2,F,DOWN,0.21000000000000005,"(5, 3)","(2, 7)",1,0,0
1409,2,M,UP,-0.03,"(5, 3)","(1, 7)",1,0,0
1410,2,F,RIGHT,0.2000000000000001,"(5, 4)","(1, 7)",1,0,0
1411,2,M,DOWN,-0.03,"(5, 4)","(2, 7)",1,0,0
1412,2,F,UP,-0.18999999999999997,"(4, 4)","(2, 7)",1,0,0
1413,2,M,WAIT,-0.05,"(4, 4)","(2, 7)",1,0,0
1414,2,F,DOWN,0.2000000000000001,"(5, 4)","(2, 7)",1,0,0
1415,2,M,DOWN,-0.03,"(5, 4)","(3, 7)",1,0,0
1416,2,F,RIGHT,0.19000000000000003,"(5, 5)","(3, 7)",1,0,0
1417,2,M,DOWN,-0.03,"(5, 5)","(4, 7)",1,0,0
1418,2,F,RIGHT,0.18000000000000002,"(5, 6)","(4, 7)",1,0,0
1419,2,M,UP,-0.03,"(5, 6)","(3, 7)",1,0,0
1420,2,F,LEFT,-0.21,"(5, 5)","(3, 7)",1,0,0
1421,2,M,LEFT,-0.03,"(5, 5)","(3, 6)",1,0,0
1422,2,F,UP,-0.19999999999999993,"(4, 5)","(3, 6)",1,0,0
1423,2,M,LEFT,-0.03,"(4, 5)","(3, 5)",1,0,0
1424,2,F,RIGHT,0.19000000000000003,"(4, 6)","(3, 5)",1,0,0
1425,2,M,DOWN,-0.03,"(4, 6)","(4, 5)",1,0,0
1426,2,F,DOWN,0.18000000000000002,"(5, 6)","(4, 5)",1,0,0
1427,2,M,UP,-0.03,"(5, 6)","(3, 5)",1,0,0
1428,2,F,UP,-0.21,"(4, 6)","(3, 5)",1,0,0
1429,2,M,UP,-0.03,"(4, 6)","(2, 5)",1,0,0
1430,2,F,DOWN,0.18000000000000002,"(5, 6)","(2, 5)",1,0,0
1431,2,M,WAIT,-0.05,"(5, 6)","(2, 5)",1,0,0
1432,2,F,UP,-0.21,"(4, 6)","(2, 5)",1,0,0
1433,2,M,UP,-0.03,"(4, 6)","(1, 5)",1,0,0
1434,2,F,RIGHT,0.18000000000000002,"(4, 7)","(1, 5)",1,0,0
1435,2,M,WAIT,-0.05,"(4, 7)","(1, 5)",1,0,0
1436,2,F,WAIT,-0.039999999999999994,"(4, 7)","(1, 5)",1,0,0
1437,2,M,UP,-0.03,"(4, 7)","(0, 5)",1,0,0
1438,2,F,LEFT,-0.21,"(4, 6)","(0, 5)",1,0,0
1439,2,M,DOWN,-0.03,"(4, 6)","(1, 5)",1,0,0
1440,2,F,RIGHT,0.18000000000000002,"(4, 7)","(1, 5)",1,0,0
1441,2,M,DOWN,-0.03,"(4, 7)","(2, 5)",1,0,0
1442,2,F,UP,-0.21,"(3, 7)","(2, 5)",1,0,0
1443,2,M,DOWN,-0.03,"(3, 7)","(3, 5)",1,0,0
1444,2,F,WAIT,-0.029999999999999985,"(3, 7)","(3, 5)",1,0,0
1445,2,M,WAIT,-0.05,"(3, 7)","(3, 5)",1,0,0
1446,2,F,LEFT,-0.19999999999999993,"(3, 6)","(3, 5)",1,0,0
1447,2,M,UP,-0.03,"(3, 6)","(2, 5)",1,0,0
1448,2,F,DOWN,0.19000000000000003,"(4, 6)","(2, 5)",1,0,0
1449,2,M,RIGHT,-0.03,"(4, 6)","(2, 6)",1,0,0
1450,2,F,WAIT,-0.029999999999999985,"(4, 6)","(2, 6)",1,0,0
1451,2,M,DOWN,-0.03,"(4, 6)","(3, 6)",1,0,0
1452,2,F,WAIT,-0.029999999999999985,"(4, 6)","(3, 6)",1,0,0
1453,2,M,RIGHT,-0.03,"(4, 6)","(3, 7)",1,0,0
1454,2,F,DOWN,0.18000000000000002,"(5, 6)","(3, 7)",1,0,0
1455,2,M,LEFT,-0.03,"(5, 6)","(3, 6)",1,0,0
1456,2,F,RIGHT,0.17,"(5, 7)","(3, 6)",1,0,0
1457,2,M,LEFT,-0.03,"(5, 7)","(3, 5)",1,0,0
1458,2,F,DROPOFF,12.969999999999999,"(5, 7)","(3, 5)",0,0,1
1459,3,PICKUPS_CHANGED,"{""to"": [[1, 2, 1], [4, 5, 1]]}",,"(0, 1)","(5, 1)",0,0,
1459,3,M,RIGHT,0.21000000000000005,"(0, 1)","(5, 2)",0,0,0
1460,3,F,RIGHT,0.18000000000000002,"(0, 2)","(5, 2)",0,0,0
1461,3,M,LEFT,-0.18000000000000002,"(0, 2)","(5, 1)",0,0,0
1462,3,F,WAIT,-0.039999999999999994,"(0, 2)","(5, 1)",0,0,0
1463,3,M,LEFT,-0.16999999999999987,"(0, 2)","(5, 0)",0,0,0
1464,3,F,LEFT,-0.21,"(0, 1)","(5, 0)",0,0,0
1465,3,M,UP,0.22,"(0, 1)","(4, 0)",0,0,0
1466,3,F,RIGHT,0.18000000000000002,"(0, 2)","(4, 0)",0,0,0
1467,3,M,UP,0.21000000000000005,"(0, 2)","(3, 0)",0,0,0
1468,3,F,LEFT,-0.21,"(0, 1)","(3, 0)",0,0,0
1469,3,M,RIGHT,0.2000000000000001,"(0, 1)","(3, 1)",0,0,0
1470,3,F,RIGHT,0.18000000000000002,"(0, 2)","(3, 1)",0,0,0
1471,3,M,RIGHT,0.19000000000000003,"(0, 2)","(3, 2)",0,0,0
1472,3,F,DOWN,0.17,"(1, 2)","(3, 2)",0,0,0
1473,3,M,UP,0.18000000000000002,"(1, 2)","(2, 2)",0,0,0
1474,3,F,PICKUP,0.26,"(1, 2)","(2, 2)",1,0,0
1475,3,M,WAIT,0.0,"(1, 2)","(2, 2)",1,0,0
1476,3,F,WAIT,0.040000000000000216,"(1, 2)","(2, 2)",1,0,0
1477,3,M,DOWN,0.21000000000000005,"(1, 2)","(3, 2)",1,0,0
1478,3,F,DOWN,0.2500000000000001,"(2, 2)","(3, 2)",1,0,0
1479,3,M,DOWN,0.2000000000000001,"(2, 2)","(4, 2)",1,0,0
1480,3,F,DOWN,0.24000000000000013,"(3, 2)","(4, 2)",1,0,0
1481,3,M,LEFT,-0.18999999999999997,"(3, 2)","(4, 1)",1,0,0
1482,3,F,RIGHT,0.23000000000000018,"(3, 3)","(4, 1)",1,0,0
1483,3,M,DOWN,-0.18000000000000002,"(3, 3)","(5, 1)",1,0,0
1484,3,F,DOWN,0.22,"(4, 3)","(5, 1)",1,0,0
1485,3,M,RIGHT,0.21000000000000005,"(4, 3)","(5, 2)",1,0,0
1486,3,F,LEFT,-0.16999999999999987,"(4, 2)","(5, 2)",1,0,0
1487,3,M,WAIT,-0.009999999999999967,"(4, 2)","(5, 2)",1,0,0
1488,3,F,RIGHT,0.22,"(4, 3)","(5, 2)",1,0,0
1489,3,M,WAIT,-0.009999999999999967,"(4, 3)","(5, 2)",1,0,0
1490,3,F,WAIT,0.0,"(4, 3)","(5, 2)",1,0,0
1491,3,M,UP,0.2000000000000001,"(4, 3)","(4, 2)",1,0,0
1492,3,F,DOWN,0.21000000000000005,"(5, 3)","(4, 2)",1,0,0
1493,3,M,LEFT,-0.18999999999999997,"(5, 3)","(4, 1)",1,0,0
1494,3,F,WAIT,-0.009999999999999967,"(5, 3)","(4, 1)",1,0,0
1495,3,M,LEFT,-0.18000000000000002,"(5, 3)","(4, 0)",1,0,0
1496,3,F,WAIT,-0.009999999999999967,"(5, 3)","(4, 0)",1,0,0
1497,3,M,DOWN,-0.16999999999999987,"(5, 3)","(5, 0)",1,0,0
1498,3,F,WAIT,-0.009999999999999967,"(5, 3)","(5, 0)",1,0,0
1499,3,M,RIGHT,0.22,"(5, 3)","(5, 1)",1,0,0
1500,3,F,LEFT,-0.18000000000000002,"(5, 2)","(5, 1)",1,0,0
1501,3,M,UP,0.21000000000000005,"(5, 2)","(4, 1)",1,0,0
1502,3,F,LEFT,-0.16999999999999987,"(5, 1)","(4, 1)",1,0,0
1503,3,M,LEFT,-0.18000000000000002,"(5, 1)","(4, 0)",1,0,0
1504,3,F,RIGHT,0.22,"(5, 2)","(4, 0)",1,0,0
1505,3,M,DOWN,-0.16999999999999987,"(5, 2)","(5, 0)",1,0,0
1506,3,F,LEFT,-0.16999999999999987,"(5, 1)","(5, 0)",1,0,0
1507,3,M,UP,0.22,"(5, 1)","(4, 0)",1,0,0
1508,3,F,RIGHT,0.22,"(5, 2)","(4, 0)",1,0,0
1509,3,M,RIGHT,0.21000000000000005,"(5, 2)","(4, 1)",1,0,0
1510,3,F,LEFT,-0.16999999999999987,"(5, 1)","(4, 1)",1,0,0
1511,3,M,UP,-0.18000000000000002,"(5, 1)","(3, 1)",1,0,0
1512,3,F,RIGHT,0.22,"(5, 2)","(3, 1)",1,0,0
1513,3,M,UP,-0.16999999999999987,"(5, 2)","(2, 1)",1,0,0
1514,3,F,RIGHT,0.21000000000000005,"(5, 3)","(2, 1)",1,0,0
1515,3,M,DOWN,0.22,"(5, 3)","(3, 1)",1,0,0
1516,3,F,RIGHT,0.2000000000000001,"(5, 4)","(3, 1)",1,0,0
1517,3,M,UP,-0.16999999999999987,"(5, 4)","(2, 1)",1,0,0
1518,3,F,RIGHT,0.19000000000000003,"(5, 5)","(2, 1)",1,0,0
1519,3,M,LEFT,-0.1599999999999999,"(5, 5)","(2, 0)",1,0,0
1520,3,F,LEFT,-0.19999999999999993,"(5, 4)","(2, 0)",1,0,0
1521,3,M,WAIT,0.0200000000000001,"(5, 4)","(2, 0)",1,0,0
1522,3,F,LEFT,-0.18999999999999997,"(5, 3)","(2, 0)",1,0,0
1523,3,M,DOWN,0.23000000000000018,"(5, 3)","(3, 0)",1,0,0
1524,3,F,WAIT,-0.009999999999999967,"(5, 3)","(3, 0)",1,0,0
1525,3,M,WAIT,0.01000000000000014,"(5, 3)","(3, 0)",1,0,0
1526,3,F,WAIT,-0.009999999999999967,"(5, 3)","(3, 0)",1,0,0
1527,3,M,WAIT,0.01000000000000014,"(5, 3)","(3, 0)",1,0,0
1528,3,F,WAIT,-0.009999999999999967,"(5, 3)","(3, 0)",1,0,0
1529,3,M,WAIT,0.01000000000000014,"(5, 3)","(3, 0)",1,0,0
1530,3,F,RIGHT,0.2000000000000001,"(5, 4)","(3, 0)",1,0,0
1531,3,M,DOWN,0.22,"(5, 4)","(4, 0)",1,0,0
1532,3,F,RIGHT,0.19000000000000003,"(5, 5)","(4, 0)",1,0,0
1533,3,M,WAIT,0.0,"(5, 5)","(4, 0)",1,0,0
1534,3,F,WAIT,-0.029999999999999985,"(5, 5)","(4, 0)",1,0,0
1535,3,M,UP,-0.16999999999999987,"(5, 5)","(3, 0)",1,0,0
1536,3,F,LEFT,-0.19999999999999993,"(5, 4)","(3, 0)",1,0,0
1537,3,M,DOWN,0.22,"(5, 4)","(4, 0)",1,0,0
1538,3,F,RIGHT,0.19000000000000003,"(5, 5)","(4, 0)",1,0,0
1539,3,M,WAIT,0.0,"(5, 5)","(4, 0)",1,0,0
1540,3,F,UP,-0.19999999999999993,"(4, 5)","(4, 0)",1,0,0
1541,3,M,WAIT,0.0,"(4, 5)","(4, 0)",1,0,0
1542,3,F,WAIT,-0.01999999999999993,"(4, 5)","(4, 0)",1,0,0
1543,3,M,RIGHT,0.21000000000000005,"(4, 5)","(4, 1)",1,0,0
1544,3,F,RIGHT,0.19000000000000003,"(4, 6)","(4, 1)",1,0,0
1545,3,M,WAIT,-0.009999999999999967,"(4, 6)","(4, 1)",1,0,0
1546,3,F,UP,-0.19999999999999993,"(3, 6)","(4, 1)",1,0,0
1547,3,M,LEFT,-0.18000000000000002,"(3, 6)","(4, 0)",1,0,0
1548,3,F,LEFT,-0.18999999999999997,"(3, 5)","(4, 0)",1,0,0
1549,3,M,DOWN,-0.16999999999999987,"(3, 5)","(5, 0)",1,0,0
1550,3,F,DOWN,0.2000000000000001,"(4, 5)","(5, 0)",1,0,0
1551,3,M,UP,0.22,"(4, 5)","(4, 0)",1,0,0
1552,3,F,UP,-0.18999999999999997,"(3, 5)","(4, 0)",1,0,0
1553,3,M,RIGHT,0.21000000000000005,"(3, 5)","(4, 1)",1,0,0
1554,3,F,RIGHT,0.2000000000000001,"(3, 6)","(4, 1)",1,0,0
1555,3,M,UP,-0.18000000000000002,"(3, 6)","(3, 1)",1,0,0
1556,3,F,DOWN,0.19000000000000003,"(4, 6)","(3, 1)",1,0,0
1557,3,M,RIGHT,0.21000000000000005,"(4, 6)","(3, 2)",1,0,0
1558,3,F,LEFT,-0.19999999999999993,"(4, 5)","(3, 2)",1,0,0
1559,3,M,WAIT,-0.009999999999999967,"(4, 5)","(3, 2)",1,0,0
1560,3,F,WAIT,-0.01999999999999993,"(4, 5)","(3, 2)",1,0,0
1561,3,M,LEFT,-0.18000000000000002,"(4, 5)","(3, 1)",1,0,0
1562,3,F,UP,-0.18999999999999997,"(3, 5)","(3, 1)",1,0,0
1563,3,M,LEFT,-0.16999999999999987,"(3, 5)","(3, 0)",1,0,0
1564,3,F,WAIT,-0.009999999999999967,"(3, 5)","(3, 0)",1,0,0
1565,3,M,RIGHT,0.22,"(3, 5)","(3, 1)",1,0,0
1566,3,F,DOWN,0.2000000000000001,"(4, 5)","(3, 1)",1,0,0
1567,3,M,RIGHT,0.21000000000000005,"(4, 5)","(3, 2)",1,0,0
1568,3,F,WAIT,-0.01999999999999993,"(4, 5)","(3, 2)",1,0,0
1569,3,M,LEFT,-0.18000000000000002,"(4, 5)","(3, 1)",1,0,0
1570,3,F,LEFT,-0.18999999999999997,"(4, 4)","(3, 1)",1,0,0
1571,3,M,UP,-0.16999999999999987,"(4, 4)","(2, 1)",1,0,0
1572,3,F,WAIT,-0.009999999999999967,"(4, 4)","(2, 1)",1,0,0
1573,3,M,UP,-0.1599999999999999,"(4, 4)","(1, 1)",1,0,0
1574,3,F,DOWN,0.2000000000000001,"(5, 4)","(1, 1)",1,0,0
1575,3,M,LEFT,-0.14999999999999994,"(5, 4)","(1, 0)",1,0,0
1576,3,F,LEFT,-0.18999999999999997,"(5, 3)","(1, 0)",1,0,0
1577,3,M,RIGHT,0.24000000000000013,"(5, 3)","(1, 1)",1,0,0
1578,3,F,WAIT,-0.009999999999999967,"(5, 3)","(1, 1)",1,0,0
1579,3,M,LEFT,-0.14999999999999994,"(5, 3)","(1, 0)",1,0,0
1580,3,F,WAIT,-0.009999999999999967,"(5, 3)","(1, 0)",1,0,0
1581,3,M,RIGHT,0.24000000000000013,"(5, 3)","(1, 1)",1,0,0
1582,3,F,LEFT,-0.18000000000000002,"(5, 2)","(1, 1)",1,0,0
1583,3,M,LEFT,-0.14999999999999994,"(5, 2)","(1, 0)",1,0,0
1584,3,F,UP,-0.16999999999999987,"(4, 2)","(1, 0)",1,0,0
1585,3,M,DOWN,0.24000000000000013,"(4, 2)","(2, 0)",1,0,0
1586,3,F,WAIT,0.01000000000000014,"(4, 2)","(2, 0)",1,0,0
1587,3,M,RIGHT,0.23000000000000018,"(4, 2)","(2, 1)",1,0,0
1588,3,F,RIGHT,0.22,"(4, 3)","(2, 1)",1,0,0
1589,3,M,WAIT,0.01000000000000014,"(4, 3)","(2, 1)",1,0,0
1590,3,F,RIGHT,0.21000000000000005,"(4, 4)","(2, 1)",1,0,0
1591,3,M,DOWN,0.22,"(4, 4)","(3, 1)",1,0,0
1592,3,F,WAIT,-0.009999999999999967,"(4, 4)","(3, 1)",1,0,0
1593,3,M,WAIT,0.0,"(4, 4)","(3, 1)",1,0,0
1594,3,F,LEFT,-0.18000000000000002,"(4, 3)","(3, 1)",1,0,0
1595,3,M,RIGHT,0.21000000000000005,"(4, 3)","(3, 2)",1,0,0
1596,3,F,UP,-0.16999999999999987,"(3, 3)","(3, 2)",1,0,0
1597,3,M,DOWN,0.2000000000000001,"(3, 3)","(4, 2)",1,0,0
1598,3,F,DOWN,0.22,"(4, 3)","(4, 2)",1,0,0
1599,3,M,UP,-0.18999999999999997,"(4, 3)","(3, 2)",1,0,0
1600,3,F,LEFT,-0.16999999999999987,"(4, 2)","(3, 2)",1,0,0
1601,3,M,WAIT,-0.009999999999999967,"(4, 2)","(3, 2)",1,0,0
1602,3,F,DOWN,0.22,"(5, 2)","(3, 2)",1,0,0
1603,3,M,DOWN,0.2000000000000001,"(5, 2)","(4, 2)",1,0,0
1604,3,F,WAIT,0.0,"(5, 2)","(4, 2)",1,0,0
1605,3,M,RIGHT,0.19000000000000003,"(5, 2)","(4, 3)",1,0,0
1606,3,F,RIGHT,0.21000000000000005,"(5, 3)","(4, 3)",1,0,0
1607,3,M,RIGHT,0.18000000000000002,"(5, 3)","(4, 4)",1,0,0
1608,3,F,LEFT,-0.18000000000000002,"(5, 2)","(4, 4)",1,0,0
1609,3,M,RIGHT,0.17,"(5, 2)","(4, 5)",1,0,0
1610,3,F,LEFT,-0.16999999999999987,"(5, 1)","(4, 5)",1,0,0
1611,3,M,PICKUP,1.4,"(5, 1)","(4, 5)",1,1,0
1612,3,F,UP,-0.1599999999999999,"(4, 1)","(4, 5)",1,1,0
1613,3,M,DOWN,0.19000000000000003,"(4, 1)","(5, 5)",1,1,0
1614,3,F,WAIT,0.0200000000000001,"(4, 1)","(5, 5)",1,1,0
1615,3,M,RIGHT,0.18000000000000002,"(4, 1)","(5, 6)",1,1,0
1616,3,F,RIGHT,0.23000000000000018,"(4, 2)","(5, 6)",1,1,0
1617,3,M,WAIT,-0.039999999999999994,"(4, 2)","(5, 6)",1,1,0
1618,3,F,DOWN,0.22,"(5, 2)","(5, 6)",1,1,0
1619,3,M,LEFT,-0.21,"(5, 2)","(5, 5)",1,1,0
1620,3,F,RIGHT,0.21000000000000005,"(5, 3)","(5, 5)",1,1,0
1621,3,M,RIGHT,0.18000000000000002,"(5, 3)","(5, 6)",1,1,0
1622,3,F,RIGHT,0.2000000000000001,"(5, 4)","(5, 6)",1,1,0
1623,3,M,RIGHT,0.17,"(5, 4)","(5, 7)",1,1,0
1624,3,F,WAIT,-0.01999999999999993,"(5, 4)","(5, 7)",1,1,0
1625,3,M,DROPOFF,7.97,"(5, 4)","(5, 7)",1,0,0
1626,3,F,WAIT,-0.01999999999999993,"(5, 4)","(5, 7)",1,0,0
1627,3,M,WAIT,-0.05,"(5, 4)","(5, 7)",1,0,0
1628,3,F,UP,-0.18999999999999997,"(4, 4)","(5, 7)",1,0,0
1629,3,M,WAIT,-0.05,"(4, 4)","(5, 7)",1,0,0
1630,3,F,DOWN,0.2000000000000001,"(5, 4)","(5, 7)",1,0,0
1631,3,M,WAIT,-0.05,"(5, 4)","(5, 7)",1,0,0
1632,3,F,RIGHT,0.19000000000000003,"(5, 5)","(5, 7)",1,0,0
1633,3,M,WAIT,-0.05,"(5, 5)","(5, 7)",1,0,0
1634,3,F,WAIT,-0.029999999999999985,"(5, 5)","(5, 7)",1,0,0
1635,3,M,LEFT,-0.03,"(5, 5)","(5, 6)",1,0,0
1636,3,F,UP,-0.19999999999999993,"(4, 5)","(5, 6)",1,0,0
1637,3,M,RIGHT,-0.03,"(4, 5)","(5, 7)",1,0,0
1638,3,F,UP,-0.18999999999999997,"(3, 5)","(5, 7)",1,0,0
1639,3,M,LEFT,-0.03,"(3, 5)","(5, 6)",1,0,0
1640,3,F,WAIT,-0.009999999999999967,"(3, 5)","(5, 6)",1,0,0
1641,3,M,LEFT,-0.03,"(3, 5)","(5, 5)",1,0,0
1642,3,F,DOWN,0.2000000000000001,"(4, 5)","(5, 5)",1,0,0
1643,3,M,WAIT,-0.05,"(4, 5)","(5, 5)",1,0,0
1644,3,F,UP,-0.18999999999999997,"(3, 5)","(5, 5)",1,0,0
1645,3,M,LEFT,-0.03,"(3, 5)","(5, 4)",1,0,0
1646,3,F,DOWN,0.2000000000000001,"(4, 5)","(5, 4)",1,0,0
1647,3,M,UP,-0.03,"(4, 5)","(4, 4)",1,0,0
1648,3,F,WAIT,-0.01999999999999993,"(4, 5)","(4, 4)",1,0,0
1649,3,M,WAIT,-0.05,"(4, 5)","(4, 4)",1,0,0
1650,3,F,DOWN,0.19000000000000003,"(5, 5)","(4, 4)",1,0,0
1651,3,M,WAIT,-0.05,"(5, 5)","(4, 4)",1,0,0
1652,3,F,WAIT,-0.029999999999999985,"(5, 5)","(4, 4)",1,0,0
1653,3,M,RIGHT,-0.03,"(5, 5)","(4, 5)",1,0,0
1654,3,F,WAIT,-0.029999999999999985,"(5, 5)","(4, 5)",1,0,0
1655,3,M,LEFT,-0.03,"(5, 5)","(4, 4)",1,0,0
1656,3,F,RIGHT,0.18000000000000002,"(5, 6)","(4, 4)",1,0,0
1657,3,M,DOWN,-0.03,"(5, 6)","(5, 4)",1,0,0
1658,3,F,UP,-0.21,"(4, 6)","(5, 4)",1,0,0
1659,3,M,LEFT,-0.03,"(4, 6)","(5, 3)",1,0,0
1660,3,F,WAIT,-0.029999999999999985,"(4, 6)","(5, 3)",1,0,0
1661,3,M,RIGHT,-0.03,"(4, 6)","(5, 4)",1,0,0
1662,3,F,WAIT,-0.029999999999999985,"(4, 6)","(5, 4)",1,0,0
1663,3,M,LEFT,-0.03,"(4, 6)","(5, 3)",1,0,0
1664,3,F,WAIT,-0.029999999999999985,"(4, 6)","(5, 3)",1,0,0
1665,3,M,LEFT,-0.03,"(4, 6)","(5, 2)",1,0,0
1666,3,F,WAIT,-0.029999999999999985,"(4, 6)","(5, 2)",1,0,0
1667,3,M,UP,-0.03,"(4, 6)","(4, 2)",1,0,0
1668,3,F,DOWN,0.18000000000000002,"(5, 6)","(4, 2)",1,0,0
1669,3,M,WAIT,-0.05,"(5, 6)","(4, 2)",1,0,0
1670,3,F,RIGHT,0.17,"(5, 7)","(4, 2)",1,0,0
1671,3,M,RIGHT,-0.03,"(5, 7)","(4, 3)",1,0,0
1672,3,F,DROPOFF,12.969999999999999,"(5, 7)","(4, 3)",0,0,1
1673,4,M,RIGHT,0.21000000000000005,"(0, 1)","(5, 2)",0,0,0
1674,4,F,WAIT,-0.029999999999999985,"(0, 1)","(5, 2)",0,0,0
1675,4,M,RIGHT,0.2000000000000001,"(0, 1)","(5, 3)",0,0,0
1676,4,F,LEFT,-0.19999999999999993,"(0, 0)","(5, 3)",0,0,0
1677,4,M,RIGHT,0.19000000000000003,"(0, 0)","(5, 4)",0,0,0
1678,4,F,DOWN,0.19000000000000003,"(1, 0)","(5, 4)",0,0,0
1679,4,M,UP,0.18000000000000002,"(1, 0)","(4, 4)",0,0,0
1680,4,F,DOWN,-0.19999999999999993,"(2, 0)","(4, 4)",0,0,0
1681,4,M,RIGHT,0.17,"(2, 0)","(4, 5)",0,0,0
1682,4,F,RIGHT,0.19000000000000003,"(2, 1)","(4, 5)",0,0,0
1683,4,M,PICKUP,1.4,"(2, 1)","(4, 5)",0,1,0
1684,4,F,DOWN,-0.19999999999999993,"(3, 1)","(4, 5)",0,1,0
1685,4,M,RIGHT,0.19000000000000003,"(3, 1)","(4, 6)",0,1,0
1686,4,F,LEFT,-0.18999999999999997,"(3, 0)","(4, 6)",0,1,0
1687,4,M,UP,-0.19999999999999993,"(3, 0)","(3, 6)",0,1,0
1688,4,F,RIGHT,0.2000000000000001,"(3, 1)","(3, 6)",0,1,0
1689,4,M,DOWN,0.19000000000000003,"(3, 1)","(4, 6)",0,1,0
1690,4,F,LEFT,-0.18999999999999997,"(3, 0)","(4, 6)",0,1,0
1691,4,M,UP,-0.19999999999999993,"(3, 0)","(3, 6)",0,1,0
1692,4,F,RIGHT,0.2000000000000001,"(3, 1)","(3, 6)",0,1,0
1693,4,M,DOWN,0.19000000000000003,"(3, 1)","(4, 6)",0,1,0
1694,4,F,RIGHT,0.19000000000000003,"(3, 2)","(4, 6)",0,1,0
1695,4,M,LEFT,-0.19999999999999993,"(3, 2)","(4, 5)",0,1,0
1696,4,F,LEFT,-0.19999999999999993,"(3, 1)","(4, 5)",0,1,0
1697,4,M,RIGHT,0.19000000000000003,"(3, 1)","(4, 6)",0,1,0
1698,4,F,RIGHT,0.19000000000000003,"(3, 2)","(4, 6)",0,1,0
1699,4,M,LEFT,-0.19999999999999993,"(3, 2)","(4, 5)",0,1,0
1700,4,F,UP,0.18000000000000002,"(2, 2)","(4, 5)",0,1,0
1701,4,M,UP,-0.18999999999999997,"(2, 2)","(3, 5)",0,1,0
1702,4,F,LEFT,-0.21,"(2, 1)","(3, 5)",0,1,0
1703,4,M,UP,-0.18000000000000002,"(2, 1)","(2, 5)",0,1,0
1704,4,F,LEFT,-0.19999999999999993,"(2, 0)","(2, 5)",0,1,0
1705,4,M,WAIT,0.0,"(2, 0)","(2, 5)",0,1,0
1706,4,F,RIGHT,0.19000000000000003,"(2, 1)","(2, 5)",0,1,0
1707,4,M,UP,-0.16999999999999987,"(2, 1)","(1, 5)",0,1,0
1708,4,F,WAIT,-0.029999999999999985,"(2, 1)","(1, 5)",0,1,0
